date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:29	2458/2458	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:26:29%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fclever-cleaning-life-of-the-returned-genius-hunter-chapter-92%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embedfea6.json	(from https://asurascanslation.com/clever-cleaning-life-of-the-returned-genius-hunter-chapter-92/)
15:56:29	65627/65627	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:29%20GMT	https://asurascanslation.com/lookism-chapter-465/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-465/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:29	65483/65483	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:30%20GMT	https://asurascanslation.com/lookism-chapter-464/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-464/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:29	2619/2619	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:26:30%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fclever-cleaning-life-of-the-returned-genius-hunter-chapter-92%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed01a0	(from https://asurascanslation.com/clever-cleaning-life-of-the-returned-genius-hunter-chapter-92/)
15:56:29	645993/645993	---M--	200	added ('OK')	image/jpeg	etag:%229db69-6672a142-6a046da;;;%22	https://asurascanslation.com/wp-content/uploads/covers/level-1-player.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/level-1-player.jpg	(from https://asurascanslation.com/clever-cleaning-life-of-the-returned-genius-hunter-chapter-92/)
15:56:30	65889/65889	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:31%20GMT	https://asurascanslation.com/lookism-chapter-463/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-463/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:32	65551/65551	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:31%20GMT	https://asurascanslation.com/lookism-chapter-462/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-462/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:33	485833/485833	---M--	200	added ('OK')	image/jpeg	etag:%22769c9-66c90ef0-6a046d0;;;%22	https://asurascanslation.com/wp-content/uploads/covers/i-used-to-be-a-boss.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/i-used-to-be-a-boss.jpg	(from https://asurascanslation.com/clever-cleaning-life-of-the-returned-genius-hunter-chapter-92/)
15:56:33	65361/65361	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:32%20GMT	https://asurascanslation.com/death-king-karnak-chapter-11/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/death-king-karnak-chapter-11/index.html	(from https://asurascanslation.com/manga/death-king-karnak/)
15:56:33	65602/65602	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:33%20GMT	https://asurascanslation.com/lookism-chapter-461/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-461/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:33	3938/3938	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:26:34%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/33671	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/33671.json	(from https://asurascanslation.com/clever-cleaning-life-of-the-returned-genius-hunter-chapter-91/)
15:56:34	65492/65492	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:35%20GMT	https://asurascanslation.com/lookism-chapter-458/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-458/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:34	65801/65801	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:35%20GMT	https://asurascanslation.com/lookism-chapter-459/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-459/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:35	2458/2458	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:26:36%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fclever-cleaning-life-of-the-returned-genius-hunter-chapter-91%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embeddd0b.json	(from https://asurascanslation.com/clever-cleaning-life-of-the-returned-genius-hunter-chapter-91/)
15:56:35	65340/65340	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:36%20GMT	https://asurascanslation.com/lookism-chapter-457/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-457/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:35	2619/2619	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:26:36%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fclever-cleaning-life-of-the-returned-genius-hunter-chapter-91%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed55dd	(from https://asurascanslation.com/clever-cleaning-life-of-the-returned-genius-hunter-chapter-91/)
15:56:37	65363/65363	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:36%20GMT	https://asurascanslation.com/lookism-chapter-456/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-456/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:37	65263/65263	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:37%20GMT	https://asurascanslation.com/lookism-chapter-455/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-455/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:37	2448/2448	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:26:38%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fmanga%2Fone-step-for-the-dark-lord%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed8244.json	(from https://asurascanslation.com/manga/one-step-for-the-dark-lord/)
15:56:37	65516/65516	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:38%20GMT	https://asurascanslation.com/lookism-chapter-454/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-454/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:38	2646/2646	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Sep%202024%2010:26:39%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fmanga%2Fone-step-for-the-dark-lord%2F&format=xml	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed2275	(from https://asurascanslation.com/manga/one-step-for-the-dark-lord/)
15:56:38	65686/65686	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:39%20GMT	https://asurascanslation.com/lookism-chapter-453/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-453/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:41	65638/65638	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:40%20GMT	https://asurascanslation.com/lookism-chapter-452/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-452/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:41	259551/259551	---M--	200	added ('OK')	image/jpeg	etag:%223f5df-66bd1f17-6a08b31;;;%22	https://asurascanslation.com/wp-content/uploads/covers/everyone-else-is-a-returnee.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/everyone-else-is-a-returnee.jpg	(from https://asurascanslation.com/manga/one-step-for-the-dark-lord/)
15:56:42	120942/120942	---M--	200	added ('OK')	image/jpeg	etag:%221d86e-66be7cde-6a08bd5;;;%22	https://asurascanslation.com/wp-content/uploads/covers/my-school-life-pretending-to-be-a-worthless-person.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/my-school-life-pretending-to-be-a-worthless-person.jpg	(from https://asurascanslation.com/manga/one-step-for-the-dark-lord/)
15:56:42	65931/65931	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:42%20GMT	https://asurascanslation.com/lookism-chapter-451/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-451/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:45	65665/65665	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:43%20GMT	https://asurascanslation.com/lookism-chapter-450/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-450/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:46	625414/625414	---M--	200	added ('OK')	image/jpeg	etag:%2298b06-66be50b8-6a08bad;;;%22	https://asurascanslation.com/wp-content/uploads/covers/magic-academys-genius-blinker.jpg	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-content/uploads/covers/magic-academys-genius-blinker.jpg	(from https://asurascanslation.com/manga/one-step-for-the-dark-lord/)
15:56:47	65327/65327	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:46%20GMT	https://asurascanslation.com/lookism-chapter-449/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-449/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:47	65710/65710	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:48%20GMT	https://asurascanslation.com/lookism-chapter-448/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-448/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:48	4981/4981	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:26:49%20GMT	https://asurascanslation.com/wp-json/wp/v2/posts/38453	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/wp/v2/posts/38453.json	(from https://asurascanslation.com/one-step-for-the-dark-lord-chapter-166/)
15:56:48	65691/65691	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:49%20GMT	https://asurascanslation.com/lookism-chapter-447/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-447/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:49	2343/2343	---M-Z	200	added ('OK')	application/json	date:Sun,%2001%20Sep%202024%2010:26:50%20GMT	https://asurascanslation.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fasurascanslation.com%2Fone-step-for-the-dark-lord-chapter-166%2F	C:/ILLUMINATI/final/herebaby/asurascanslation.com/wp-json/oembed/1.0/embed5a11.json	(from https://asurascanslation.com/one-step-for-the-dark-lord-chapter-166/)
15:56:49	65030/65030	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:50%20GMT	https://asurascanslation.com/lookism-chapter-446/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-446/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:50	65548/65548	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:50%20GMT	https://asurascanslation.com/lookism-chapter-445/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-445/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:50	65699/65699	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:51%20GMT	https://asurascanslation.com/lookism-chapter-444/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-444/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:51	65286/65286	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:52%20GMT	https://asurascanslation.com/lookism-chapter-443/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-443/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:51	65700/65700	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:52%20GMT	https://asurascanslation.com/lookism-chapter-442/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-442/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:52	65669/65669	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:53%20GMT	https://asurascanslation.com/lookism-chapter-441/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-441/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:53	65703/65703	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:54%20GMT	https://asurascanslation.com/lookism-chapter-440/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-440/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:54	65396/65396	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:54%20GMT	https://asurascanslation.com/lookism-chapter-439/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-439/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:54	65457/65457	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:55%20GMT	https://asurascanslation.com/lookism-chapter-438/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-438/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:55	65516/65516	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:56%20GMT	https://asurascanslation.com/lookism-chapter-437/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-437/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:56	65412/65412	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:56%20GMT	https://asurascanslation.com/lookism-chapter-436/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-436/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:56	65657/65657	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:57%20GMT	https://asurascanslation.com/lookism-chapter-435/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-435/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:57	65348/65348	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:58%20GMT	https://asurascanslation.com/lookism-chapter-434/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-434/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:58	65810/65810	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:59%20GMT	https://asurascanslation.com/lookism-chapter-433/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-433/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:59	65441/65441	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:26:59%20GMT	https://asurascanslation.com/lookism-chapter-432/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-432/index.html	(from https://asurascanslation.com/manga/lookism/)
15:56:59	65318/65318	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:00%20GMT	https://asurascanslation.com/lookism-chapter-431/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-431/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:00	65575/65575	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:01%20GMT	https://asurascanslation.com/lookism-chapter-430/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-430/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:01	64913/64913	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:01%20GMT	https://asurascanslation.com/lookism-chapter-429/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-429/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:01	65926/65926	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:02%20GMT	https://asurascanslation.com/lookism-chapter-480/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-480/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:01	65581/65581	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:02%20GMT	https://asurascanslation.com/lookism-chapter-428/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-428/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:02	65596/65596	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:03%20GMT	https://asurascanslation.com/lookism-chapter-426/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-426/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:02	65613/65613	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:03%20GMT	https://asurascanslation.com/lookism-chapter-427/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-427/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:03	65633/65633	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:04%20GMT	https://asurascanslation.com/lookism-chapter-425/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-425/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:03	65619/65619	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:04%20GMT	https://asurascanslation.com/lookism-chapter-424/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-424/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:04	65588/65588	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:05%20GMT	https://asurascanslation.com/lookism-chapter-422/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-422/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:04	65007/65007	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:04%20GMT	https://asurascanslation.com/lookism-chapter-423/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-423/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:04	65180/65180	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:05%20GMT	https://asurascanslation.com/lookism-chapter-421/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-421/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:04	65952/65952	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:05%20GMT	https://asurascanslation.com/lookism-chapter-420/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-420/index.html	(from https://asurascanslation.com/manga/lookism/)
15:57:04	65765/65765	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Sep%202024%2010:27:05%20GMT	https://asurascanslation.com/lookism-chapter-419/	C:/ILLUMINATI/final/herebaby/asurascanslation.com/lookism-chapter-419/index.html	(from https://asurascanslation.com/manga/lookism/)
